order_item_id,order_id,product_id,quantity,unit_price,total_price,discount,return_id,return_reason,return_date,refund_amount,status
10421,3441,374,2,1359,2718,47,627,Late Delivery,2025-10-23,2618.5541936229943,Processed
14948,4935,472,2,8141,16282,25,628,Late Delivery,2025-08-07,10746.259497563899,Processed
12812,4234,444,1,9635,9635,46,629,Late Delivery,2025-06-30,9325.323118631219,Processed
213,74,330,1,6169,6169,32,630,Late Delivery,2025-10-14,5656.892495389877,Processed
5215,1727,430,2,8207,16414,44,631,Other,2025-10-18,9755.760408219308,Processed
11156,3676,131,1,6426,6426,26,632,Late Delivery,2025-02-01,6317.688354389126,Processed
11332,3737,423,2,9274,18548,31,633,Wrong Item,2025-01-10,10525.413445487866,Pending
573,196,375,2,9583,19166,47,634,Damaged,2025-02-25,14074.624233244707,Processed
1090,367,403,2,5297,10594,7,635,Damaged,2025-11-16,7737.133403578284,Pending
11623,3830,400,2,4939,9878,26,636,Late Delivery,2025-10-31,5377.654671788117,Processed
6227,2066,288,1,6709,6709,38,637,Wrong Item,2025-09-09,3656.5979328471603,Pending
532,184,275,2,4126,8252,24,638,Late Delivery,2025-04-10,7071.431977004899,Processed
3730,1246,282,1,132,132,7,639,Other,2025-03-23,103.31735354574309,Processed
8261,2726,102,1,7997,7997,2,640,Late Delivery,2025-08-07,7163.737975917504,Pending
9365,3095,316,1,2025,2025,3,641,Other,2025-05-27,1740.3388470032876,Pending
7549,2496,242,1,959,959,13,642,Damaged,2025-02-25,799.6338193692968,Processed
1809,602,274,2,514,1028,48,643,Other,2025-02-27,930.6275865652848,Pending
3909,1306,102,1,7997,7997,9,644,Damaged,2025-03-29,6793.771778367718,Processed
1814,603,499,2,7189,14378,15,645,Other,2025-05-25,8862.912400509105,Processed
1582,529,245,1,6825,6825,12,646,Wrong Item,2025-07-29,6206.645556581283,Pending
5837,1940,388,2,2920,5840,7,647,Other,2025-01-10,5592.472143256787,Pending
7075,2346,421,2,1837,3674,0,648,Wrong Item,2025-05-04,3432.42354258205,Processed
12042,3971,386,1,7081,7081,18,649,Wrong Item,2025-08-04,6218.508030302285,Processed
2578,846,47,1,6006,6006,8,650,Other,2025-08-12,5726.363700815867,Pending
11048,3640,96,1,7924,7924,26,651,Damaged,2025-09-19,5956.98113640234,Pending
8530,2809,319,2,5440,10880,10,652,Late Delivery,2025-07-23,7564.772979201955,Pending
1981,652,243,1,3767,3767,48,653,Damaged,2025-10-25,2824.835843559432,Pending
11412,3761,271,1,9332,9332,25,654,Wrong Item,2025-04-07,8996.912793749461,Pending
6465,2141,390,2,2081,4162,9,655,Wrong Item,2025-11-08,3983.195515156709,Processed
2763,911,125,1,4484,4484,4,656,Wrong Item,2025-11-04,3152.2252194583907,Processed
12961,4284,214,2,9847,19694,45,657,Wrong Item,2025-11-12,16719.870128273986,Processed
4324,1442,168,2,2126,4252,3,658,Late Delivery,2025-02-15,2261.2809748198033,Pending
10748,3550,306,2,427,854,11,659,Wrong Item,2025-11-20,546.7815809513646,Processed
10581,3497,272,1,9771,9771,47,660,Damaged,2025-02-14,6526.192920405308,Processed
12738,4209,54,2,5045,10090,4,661,Wrong Item,2025-03-17,7956.804450703448,Processed
12484,4126,260,2,2313,4626,30,662,Wrong Item,2025-06-28,3250.5094304855606,Pending
3330,1110,111,2,4199,8398,8,663,Wrong Item,2025-03-15,8052.453552784541,Processed
13537,4464,92,2,9153,18306,21,664,Late Delivery,2025-08-15,10128.906288160593,Pending
5279,1750,294,2,2813,5626,11,665,Damaged,2025-08-14,5016.744538597369,Pending
10617,3510,130,1,8697,8697,34,666,Wrong Item,2025-02-09,4536.540858349294,Pending
3935,1313,35,2,532,1064,21,667,Other,2025-07-21,1044.3069298209364,Pending
8645,2847,178,1,885,885,23,668,Late Delivery,2025-04-28,457.37614469487335,Processed
13211,4360,335,1,3595,3595,16,669,Other,2025-04-27,3005.1220037469147,Pending
5756,1912,8,1,552,552,10,670,Late Delivery,2025-01-16,280.8968937836628,Processed
9759,3227,377,2,3078,6156,6,671,Late Delivery,2025-07-27,5381.44652666849,Processed
244,85,50,2,7706,15412,10,672,Wrong Item,2025-06-02,8063.598523193567,Processed
11776,3879,249,2,3076,6152,22,673,Damaged,2025-10-31,3505.467327582451,Pending
9769,3230,269,2,8261,16522,43,674,Wrong Item,2025-03-19,12367.61469830526,Processed
14445,4763,73,2,4792,9584,7,675,Other,2025-03-27,6722.5358506772645,Pending
11438,3770,224,1,6082,6082,16,676,Other,2025-01-20,4667.2174304543705,Pending
1248,414,496,2,816,1632,43,677,Late Delivery,2025-06-27,1469.0300998030868,Pending
1958,646,308,1,9878,9878,2,678,Late Delivery,2025-07-04,5754.782576484962,Pending
13844,4564,79,1,7778,7778,7,679,Damaged,2025-06-06,5701.962285891483,Pending
10100,3341,467,1,989,989,33,680,Other,2025-08-28,956.2791140105004,Processed
6399,2117,294,1,2813,2813,17,681,Wrong Item,2025-05-12,1584.6444427707895,Pending
9349,3088,11,2,6295,12590,8,682,Damaged,2025-09-02,11484.509176715117,Processed
6296,2083,322,2,8465,16930,30,683,Other,2025-04-04,11409.423411140106,Pending
5488,1820,499,1,7189,7189,30,684,Other,2025-07-04,3922.8488770048834,Processed
2592,851,262,1,7591,7591,6,685,Wrong Item,2025-07-03,4528.151852980436,Pending
2424,798,24,1,1400,1400,48,686,Other,2025-05-26,1122.6493258147043,Processed
14403,4752,212,2,2125,4250,16,687,Other,2025-09-30,3196.969863814752,Processed
13863,4570,315,2,5375,10750,17,688,Damaged,2025-03-13,7167.279093655949,Pending
13925,4594,81,2,5434,10868,26,689,Damaged,2025-09-29,5684.310905359601,Processed
10418,3440,498,2,5376,10752,8,690,Late Delivery,2025-02-26,10272.099900042384,Pending
2865,950,492,1,2978,2978,49,691,Damaged,2025-07-10,2886.1140524661605,Pending
9533,3151,145,1,303,303,22,692,Other,2025-06-19,173.4487018709397,Processed
3586,1196,359,2,134,268,9,693,Wrong Item,2025-07-13,136.88295272795523,Processed
9086,2999,346,2,8830,17660,28,694,Late Delivery,2025-11-26,11247.243801653729,Processed
6875,2285,278,2,4446,8892,6,695,Damaged,2025-10-25,4845.542861377666,Processed
13345,4405,281,1,8327,8327,20,696,Wrong Item,2025-02-04,5424.496490106001,Pending
10230,3379,10,1,7504,7504,9,697,Other,2025-05-02,5102.733959936948,Processed
10283,3396,27,1,4304,4304,44,698,Other,2025-04-26,2803.2313799598164,Pending
9442,3126,209,1,8256,8256,45,699,Late Delivery,2025-09-18,7010.619126937836,Pending
9154,3022,56,2,3520,7040,16,700,Wrong Item,2025-04-11,6326.614808726033,Processed
6375,2109,388,1,2920,2920,27,701,Late Delivery,2025-06-14,2071.8847527179614,Pending
13322,4399,323,2,3539,7078,30,702,Damaged,2025-10-02,4911.784040557669,Pending
1206,403,296,1,4832,4832,40,703,Late Delivery,2025-05-27,3351.240949746776,Processed
9703,3210,496,1,816,816,23,704,Other,2025-10-29,750.9029060867565,Pending
11760,3873,18,2,4166,8332,5,705,Wrong Item,2025-06-05,7247.667960276679,Pending
5361,1779,38,2,7964,15928,4,706,Other,2025-06-02,8851.765212924904,Pending
1909,631,26,2,4719,9438,47,707,Damaged,2025-09-08,5356.233966641703,Processed
12782,4222,367,2,7596,15192,13,708,Late Delivery,2025-04-29,13174.903561607382,Processed
2130,703,39,2,569,1138,6,709,Wrong Item,2025-09-16,664.8535229502422,Pending
13538,4465,4,2,3526,7052,4,710,Wrong Item,2025-04-19,3844.2451244843232,Pending
14955,4936,484,1,966,966,25,711,Wrong Item,2025-11-12,535.9633687760171,Processed
2780,918,205,1,4349,4349,16,712,Wrong Item,2025-02-21,3776.7821689467664,Pending
5165,1708,141,2,5963,11926,10,713,Wrong Item,2025-01-19,10690.151707374323,Processed
14030,4630,237,2,3798,7596,39,714,Late Delivery,2025-11-20,4495.609693232932,Processed
13530,4463,427,2,7939,15878,29,715,Other,2025-04-23,8415.765059664567,Pending
12171,4009,165,2,2804,5608,32,716,Other,2025-01-10,3212.418393685038,Processed
1621,541,56,1,3520,3520,27,717,Wrong Item,2025-09-06,3301.2721999656355,Processed
37,11,435,2,1446,2892,46,718,Wrong Item,2025-05-03,1610.9210471640329,Processed
7966,2635,36,2,3776,7552,24,719,Other,2025-11-14,7418.569167396322,Pending
2258,743,317,1,3598,3598,2,720,Wrong Item,2025-01-03,3385.261384700379,Pending
4755,1579,468,2,1895,3790,35,721,Late Delivery,2025-09-04,2537.870016474017,Processed
10736,3548,84,2,3374,6748,0,722,Damaged,2025-11-09,5928.886139610957,Pending
12153,4005,280,2,598,1196,48,723,Late Delivery,2025-05-04,761.1171260922832,Pending
3894,1301,209,2,8256,16512,14,724,Other,2025-05-01,8470.559506975113,Pending
11423,3766,463,2,8313,16626,13,725,Late Delivery,2025-09-20,14332.737320091346,Pending
8587,2829,412,2,2577,5154,31,726,Late Delivery,2025-06-06,4578.782308043437,Processed
5380,1784,124,1,4127,4127,14,727,Other,2025-09-28,2245.2787784904713,Pending
2092,691,103,2,3003,6006,20,728,Wrong Item,2025-05-27,3681.6032456061516,Pending
13192,4352,460,1,8795,8795,13,729,Late Delivery,2025-05-27,5472.223864278917,Processed
7150,2374,306,2,427,854,28,730,Wrong Item,2025-02-13,804.0320129553712,Pending
6599,2194,180,2,2762,5524,11,731,Damaged,2025-04-28,2967.639464009125,Processed
14421,4757,397,2,9923,19846,3,732,Late Delivery,2025-08-09,19586.693543586593,Processed
10753,3551,92,1,9153,9153,2,733,Damaged,2025-08-30,8380.049245616057,Processed
12052,3974,17,2,3755,7510,23,734,Other,2025-06-09,7215.259868044846,Processed
14163,4668,24,1,1400,1400,38,735,Damaged,2025-05-13,832.8511546020209,Processed
9020,2977,47,2,6006,12012,32,736,Late Delivery,2025-11-13,6692.81669180773,Pending
43,13,144,2,952,1904,49,737,Damaged,2025-11-04,1070.3095694229403,Processed
7022,2327,269,1,8261,8261,14,738,Damaged,2025-11-05,7764.666559729557,Processed
9135,3014,321,2,7163,14326,48,739,Wrong Item,2025-08-11,12854.460355465108,Processed
13365,4410,378,2,9971,19942,30,740,Late Delivery,2025-02-03,17236.325875181697,Processed
14651,4833,321,1,7163,7163,47,741,Damaged,2025-07-19,5134.762006229763,Pending
12103,3991,239,2,2008,4016,38,742,Damaged,2025-03-18,3196.7328955207254,Processed
9761,3227,10,1,7504,7504,11,743,Late Delivery,2025-10-07,4818.394781736806,Pending
4694,1559,364,1,5032,5032,22,744,Damaged,2025-11-29,2653.9673076161653,Processed
7145,2371,110,2,166,332,27,745,Other,2025-09-23,240.69097761560317,Processed
6976,2314,71,1,1979,1979,0,746,Damaged,2025-06-04,1056.0182966403918,Pending
7508,2482,358,2,876,1752,30,747,Wrong Item,2025-04-11,953.7719314584034,Processed
8808,2906,267,1,9802,9802,49,748,Wrong Item,2025-03-08,9098.71790377132,Pending
2188,720,132,1,4597,4597,4,749,Damaged,2025-05-06,4188.5628272676495,Pending
11316,3730,196,1,3348,3348,43,750,Late Delivery,2025-03-04,1807.2692910841017,Pending
5349,1776,400,2,4939,9878,23,751,Damaged,2025-04-04,5968.601632677527,Pending
7393,2450,42,1,3798,3798,25,752,Late Delivery,2025-02-20,2276.4207340981443,Processed
13100,4325,356,2,7623,15246,4,753,Damaged,2025-09-02,14227.557938030432,Pending
12762,4216,56,1,3520,3520,14,754,Damaged,2025-11-15,3336.141375517837,Processed
7070,2344,19,2,9031,18062,49,755,Damaged,2025-11-02,16330.585919532792,Processed
2645,870,250,2,4301,8602,9,756,Wrong Item,2025-06-26,4697.171230361133,Pending
8418,2775,369,1,2604,2604,34,757,Other,2025-11-07,2535.4839136355877,Pending
13315,4397,316,1,2025,2025,48,758,Damaged,2025-06-22,1032.5952667952513,Pending
4475,1486,373,1,5255,5255,36,759,Other,2025-02-22,3949.169838234937,Pending
1831,608,477,2,4434,8868,0,760,Damaged,2025-11-18,5357.817342916683,Pending
3279,1092,288,1,6709,6709,0,761,Damaged,2025-10-25,6332.898326260307,Pending
10885,3593,494,1,7434,7434,20,762,Damaged,2025-08-20,3886.0436571096984,Pending
446,154,425,2,6302,12604,10,763,Other,2025-04-05,11379.041410232592,Processed
4802,1595,353,2,8490,16980,20,764,Late Delivery,2025-06-12,16895.53825642322,Processed
8116,2684,39,1,569,569,24,765,Other,2025-01-23,478.7948118113463,Processed
12691,4194,83,2,8065,16130,23,766,Wrong Item,2025-07-02,8845.84424407972,Pending
6244,2070,187,2,7902,15804,20,767,Damaged,2025-08-09,13210.22610566119,Processed
12564,4151,192,1,8710,8710,24,768,Other,2025-02-14,8234.625675671608,Processed
8939,2950,353,1,8490,8490,47,769,Late Delivery,2025-08-14,4395.635927441552,Processed
10494,3463,33,1,2531,2531,16,770,Wrong Item,2025-05-12,1518.0026633314176,Processed
8615,2837,319,2,5440,10880,36,771,Late Delivery,2025-10-08,6912.13187125927,Pending
9330,3082,101,2,8481,16962,7,772,Wrong Item,2025-06-23,11085.061866570446,Pending
10534,3479,231,1,6242,6242,39,773,Other,2025-10-11,4682.358204854654,Processed
13343,4405,29,2,8365,16730,38,774,Wrong Item,2025-07-13,9085.937548111751,Processed
8096,2678,355,2,3972,7944,34,775,Damaged,2025-06-02,4652.814856219572,Pending
1979,652,493,2,674,1348,12,776,Wrong Item,2025-01-09,1286.8927742147819,Pending
10609,3507,124,2,4127,8254,34,777,Wrong Item,2025-03-12,6319.106786077995,Processed
1854,615,141,1,5963,5963,37,778,Late Delivery,2025-02-13,3511.989483833934,Pending
38,12,407,1,5041,5041,47,779,Late Delivery,2025-04-19,3943.4926522317546,Processed
5007,1659,389,1,8169,8169,6,780,Other,2025-07-17,6015.9389410074855,Processed
3799,1270,294,1,2813,2813,11,781,Wrong Item,2025-08-27,1533.261323001021,Pending
3720,1243,390,1,2081,2081,4,782,Late Delivery,2025-08-19,1221.5736897824931,Pending
5519,1831,446,1,9384,9384,14,783,Wrong Item,2025-04-03,7622.703521835802,Processed
3648,1219,183,2,2684,5368,23,784,Damaged,2025-10-18,3425.4139233651063,Processed
3968,1324,306,1,427,427,10,785,Damaged,2025-01-22,293.91170180713567,Processed
14663,4835,123,1,5979,5979,25,786,Other,2025-01-20,3483.460904603943,Pending
7038,2333,218,1,5588,5588,40,787,Other,2025-11-25,5255.06488599748,Pending
11695,3854,157,2,8682,17364,26,788,Wrong Item,2025-05-21,15083.58354605466,Pending
13987,4615,132,1,4597,4597,2,789,Other,2025-08-30,4074.5932111545603,Pending
2541,834,215,1,1100,1100,2,790,Wrong Item,2025-04-09,741.8915736669458,Processed
8215,2711,176,1,6822,6822,32,791,Damaged,2025-07-09,3713.0003539537674,Pending
8010,2649,296,2,4832,9664,20,792,Late Delivery,2025-08-29,8028.997220097201,Pending
909,306,54,2,5045,10090,39,793,Wrong Item,2025-10-24,6215.671044113455,Processed
13892,4582,404,1,5532,5532,32,794,Wrong Item,2025-05-12,4959.158718563909,Pending
9161,3024,220,2,792,1584,18,795,Other,2025-03-17,1280.935293520038,Pending
11812,3891,194,1,8080,8080,38,796,Late Delivery,2025-09-20,6431.821640512558,Pending
2104,695,386,1,7081,7081,29,797,Late Delivery,2025-02-07,5888.772218447366,Pending
7076,2346,435,2,1446,2892,39,798,Other,2025-03-28,2575.2863472137515,Pending
8759,2891,163,1,1089,1089,27,799,Late Delivery,2025-07-28,1058.2729820334234,Pending
3207,1071,26,1,4719,4719,6,800,Other,2025-05-15,3430.9562856225643,Pending
13410,4424,162,2,7997,15994,2,801,Damaged,2025-01-27,13670.681798397227,Pending
12857,4247,302,2,1386,2772,33,802,Other,2025-03-28,2571.087952621527,Processed
8195,2706,70,2,5334,10668,6,803,Other,2025-07-07,8042.462413227494,Pending
6613,2199,342,2,808,1616,0,804,Late Delivery,2025-06-20,829.1644233981453,Pending
11491,3788,380,1,5037,5037,5,805,Late Delivery,2025-05-17,3305.499380084962,Processed
155,56,64,1,3594,3594,41,806,Wrong Item,2025-01-02,3388.734785108983,Pending
2691,886,318,1,8576,8576,8,807,Late Delivery,2025-06-03,7551.823480434737,Processed
8202,2708,233,2,7932,15864,24,808,Wrong Item,2025-09-25,15370.103264001387,Pending
12256,4039,386,1,7081,7081,8,809,Damaged,2025-04-03,4140.865194750128,Pending
13576,4480,130,2,8697,17394,45,810,Other,2025-09-05,14467.706925158693,Pending
9300,3068,56,1,3520,3520,18,811,Late Delivery,2025-06-23,2321.476174321866,Pending
6608,2198,205,2,4349,8698,20,812,Wrong Item,2025-05-25,4904.600109164687,Processed
3253,1084,471,2,3454,6908,46,813,Damaged,2025-05-17,5135.081826334266,Processed
2271,747,124,2,4127,8254,12,814,Late Delivery,2025-03-02,4612.013087198872,Pending
12507,4131,472,1,8141,8141,13,815,Damaged,2025-09-21,4080.438870319435,Pending
9290,3064,79,1,7778,7778,18,816,Other,2025-06-16,5473.43347372651,Pending
2160,711,191,2,600,1200,23,817,Late Delivery,2025-03-20,1026.781642241476,Pending
12490,4127,184,1,2562,2562,28,818,Wrong Item,2025-07-13,1493.8468478658829,Processed
11805,3887,275,2,4126,8252,44,819,Other,2025-07-16,7528.709910830867,Pending
4473,1486,405,2,7803,15606,42,820,Late Delivery,2025-10-14,9469.896617042781,Pending
12870,4251,244,1,9563,9563,28,821,Late Delivery,2025-05-20,8787.291909731692,Pending
1176,394,316,1,2025,2025,3,822,Other,2025-06-01,2017.9808449522277,Processed
14151,4665,55,2,2603,5206,39,823,Damaged,2025-02-12,5159.420029581244,Pending
2195,722,164,2,1863,3726,35,824,Other,2025-01-04,2394.7812919121934,Processed
4195,1397,411,1,683,683,46,825,Damaged,2025-03-16,442.0115503421799,Pending
2421,797,455,1,6367,6367,21,826,Late Delivery,2025-07-01,5205.177669551149,Processed
6532,2170,290,2,8108,16216,35,827,Damaged,2025-08-01,11107.705227946228,Processed
15027,4962,433,2,1018,2036,30,828,Damaged,2025-09-30,1282.3491698444923,Processed
10348,3418,149,1,6253,6253,17,829,Damaged,2025-10-13,4406.776515978752,Pending
4291,1432,187,1,7902,7902,42,830,Damaged,2025-02-19,4869.8542072648315,Pending
10720,3542,78,1,9614,9614,22,831,Late Delivery,2025-01-19,8537.212282505689,Pending
12367,4083,56,2,3520,7040,49,832,Damaged,2025-06-05,6480.529307334775,Processed
13374,4413,280,2,598,1196,49,833,Damaged,2025-01-18,648.6441357041625,Processed
8868,2925,88,1,1892,1892,38,834,Late Delivery,2025-03-29,1861.9284489221995,Pending
8380,2765,4,2,3526,7052,0,835,Late Delivery,2025-01-26,4459.659001428127,Pending
9648,3189,155,1,3414,3414,4,836,Wrong Item,2025-05-29,2569.477304860946,Processed
14125,4657,235,2,931,1862,9,837,Damaged,2025-01-16,1758.5706847008166,Processed
2841,940,73,2,4792,9584,32,838,Late Delivery,2025-05-10,6395.705713804056,Processed
11355,3743,236,1,5507,5507,35,839,Damaged,2025-03-14,3466.1946767986055,Processed
2075,685,325,1,4425,4425,30,840,Wrong Item,2025-03-06,2798.1558416756347,Processed
14323,4725,335,2,3595,7190,1,841,Other,2025-06-28,5710.338664868815,Pending
10513,3472,405,2,7803,15606,29,842,Late Delivery,2025-02-18,9158.973101395331,Processed
264,92,258,2,6742,13484,30,843,Wrong Item,2025-05-15,8541.65026447921,Processed
253,90,296,1,4832,4832,22,844,Wrong Item,2025-06-04,2645.1160089199484,Pending
11159,3676,480,1,802,802,37,845,Late Delivery,2025-09-21,645.945676277048,Processed
13004,4296,235,2,931,1862,47,846,Damaged,2025-08-09,1759.6104420146507,Processed
10073,3334,23,2,5151,10302,18,847,Late Delivery,2025-04-27,7437.526739394685,Pending
3447,1145,32,1,9159,9159,37,848,Wrong Item,2025-05-11,5695.662794723938,Processed
14660,4834,293,1,3156,3156,28,849,Damaged,2025-08-02,2029.8489609702317,Processed
2720,897,80,1,9998,9998,20,850,Damaged,2025-03-07,5370.223364260932,Pending
8209,2710,320,2,4686,9372,32,851,Late Delivery,2025-09-04,8649.361887392526,Processed
1865,617,56,2,3520,7040,16,852,Wrong Item,2025-01-20,3814.990080020343,Pending
1824,605,107,2,4996,9992,12,853,Late Delivery,2025-05-24,6773.536161728608,Processed
10169,3362,108,2,1845,3690,43,854,Other,2025-02-05,3162.821291420809,Processed
5461,1812,255,1,6915,6915,49,855,Other,2025-06-21,6413.974559209303,Pending
10599,3503,266,1,1413,1413,25,856,Other,2025-02-07,1292.9211881556712,Pending
13691,4516,75,2,5949,11898,2,857,Wrong Item,2025-11-29,9551.746977774048,Processed
2056,677,156,2,1080,2160,44,858,Damaged,2025-12-01,1663.8364060689664,Pending
14380,4745,338,1,8558,8558,24,859,Wrong Item,2025-09-30,5216.888706100908,Pending
10087,3338,70,2,5334,10668,26,860,Late Delivery,2025-06-05,7142.557795330185,Pending
4087,1367,27,2,4304,8608,35,861,Wrong Item,2025-10-10,5574.789421669733,Pending
3011,1000,221,2,3953,7906,17,862,Wrong Item,2025-09-07,4515.774819056367,Pending
1691,564,318,1,8576,8576,47,863,Wrong Item,2025-11-29,6569.87888915169,Pending
13470,4443,91,2,2426,4852,31,864,Late Delivery,2025-06-09,4767.900792997445,Pending
295,101,385,1,3416,3416,23,865,Wrong Item,2025-07-15,2132.4954946577996,Processed
13118,4329,294,2,2813,5626,32,866,Wrong Item,2025-10-04,3423.3773115954536,Pending
243,85,364,1,5032,5032,34,867,Other,2025-06-15,2547.9527050945003,Pending
13565,4475,498,1,5376,5376,0,868,Other,2025-04-22,4149.734120251693,Processed
14216,4684,150,1,179,179,22,869,Late Delivery,2025-04-05,123.86739832341266,Processed
6854,2278,33,2,2531,5062,14,870,Other,2025-01-19,3836.2813935550816,Pending
8554,2818,260,1,2313,2313,18,871,Wrong Item,2025-09-11,1517.8207868725588,Pending
14592,4813,167,1,7276,7276,30,872,Wrong Item,2025-11-01,5229.825380679502,Pending
11624,3831,281,2,8327,16654,0,873,Damaged,2025-10-31,11436.34990433008,Processed
1447,480,298,1,7494,7494,40,874,Damaged,2025-05-05,5539.2171649236025,Processed
3310,1104,467,2,989,1978,49,875,Wrong Item,2025-05-09,1549.1127283508142,Pending
1840,610,46,1,2736,2736,22,876,Late Delivery,2025-01-20,1451.5244725799341,Processed
1987,655,38,2,7964,15928,26,877,Damaged,2025-05-19,14932.20935848329,Pending
14387,4747,458,1,7231,7231,21,878,Other,2025-03-20,5694.770312423276,Pending
2872,951,350,2,2023,4046,3,879,Late Delivery,2025-11-11,3459.109652172079,Pending
13134,4335,375,1,9583,9583,46,880,Late Delivery,2025-06-18,6928.770889992591,Pending
3492,1159,385,2,3416,6832,47,881,Other,2025-08-28,6434.147328416779,Pending
2140,705,9,2,7261,14522,19,882,Damaged,2025-05-28,7498.743686341233,Processed
15072,4979,151,2,9774,19548,45,883,Late Delivery,2025-07-18,14023.628851531135,Pending
5584,1852,155,1,3414,3414,30,884,Other,2025-04-28,1891.8016403181373,Pending
10466,3453,441,1,5608,5608,10,885,Late Delivery,2025-10-12,5226.149883467858,Processed
14057,4637,149,2,6253,12506,12,886,Late Delivery,2025-07-01,6662.938089133945,Pending
11021,3633,11,1,6295,6295,14,887,Other,2025-07-08,5349.384645462793,Processed
6414,2121,378,2,9971,19942,32,888,Other,2025-03-07,16433.041805054916,Processed
11831,3898,496,1,816,816,24,889,Other,2025-02-04,730.0564501397103,Pending
12165,4008,314,1,3186,3186,22,890,Damaged,2025-04-11,2671.771066908806,Processed
1710,570,233,2,7932,15864,8,891,Wrong Item,2025-07-12,15160.427451156656,Pending
4132,1378,285,2,6960,13920,46,892,Wrong Item,2025-11-12,8641.041914684716,Pending
4941,1637,267,1,9802,9802,12,893,Late Delivery,2025-10-27,6035.125345160768,Pending
3038,1010,461,2,9272,18544,23,894,Late Delivery,2025-11-21,10191.408634870486,Pending
91,35,125,1,4484,4484,9,895,Wrong Item,2025-09-22,2842.27899874395,Processed
9461,3131,115,2,901,1802,4,896,Wrong Item,2025-04-24,1199.1681650147932,Pending
9690,3204,392,1,1069,1069,38,897,Other,2025-11-10,658.2295191431097,Processed
3294,1099,148,2,5057,10114,38,898,Late Delivery,2025-09-06,7722.436584008012,Pending
6704,2232,18,2,4166,8332,23,899,Late Delivery,2025-03-29,7651.168104887392,Pending
839,284,404,2,5532,11064,9,900,Other,2025-09-29,8295.070321731499,Pending
4605,1530,341,2,1233,2466,29,901,Wrong Item,2025-08-20,1464.2053249446767,Processed
579,199,19,1,9031,9031,22,902,Late Delivery,2025-04-02,7289.819926466168,Processed
12882,4255,14,1,6673,6673,8,903,Wrong Item,2025-06-07,3447.1922880873767,Processed
5915,1962,198,1,2082,2082,22,904,Damaged,2025-03-10,1689.826284796252,Pending
15029,4962,194,1,8080,8080,13,905,Damaged,2025-08-11,4405.9726988319935,Processed
2080,686,313,2,2105,4210,0,906,Wrong Item,2025-02-25,2263.560665297927,Pending
1771,590,45,1,6000,6000,40,907,Wrong Item,2025-11-11,3708.3042303857637,Pending
13244,4372,366,1,3411,3411,31,908,Damaged,2025-02-12,1914.2847604935314,Pending
9345,3087,391,1,7357,7357,22,909,Late Delivery,2025-08-11,4130.997937891733,Pending
6898,2291,128,1,1065,1065,8,910,Other,2025-02-02,929.1493696825746,Processed
2108,696,425,1,6302,6302,17,911,Wrong Item,2025-04-01,3343.327211044957,Pending
2208,726,330,1,6169,6169,34,912,Damaged,2025-03-11,3508.8708167014443,Pending
5226,1730,147,2,4932,9864,43,913,Late Delivery,2025-09-13,5983.567843445834,Pending
9869,3262,445,2,2069,4138,34,914,Other,2025-07-25,3705.2590243401805,Processed
11955,3944,448,2,2566,5132,35,915,Other,2025-04-03,4212.001589635252,Pending
6228,2066,212,1,2125,2125,38,916,Wrong Item,2025-02-13,1548.252225695428,Processed
14044,4633,196,2,3348,6696,28,917,Other,2025-03-26,4183.723291148854,Processed
10470,3454,189,1,7671,7671,40,918,Wrong Item,2025-01-08,4415.5365355390995,Processed
11038,3637,381,2,1186,2372,4,919,Damaged,2025-08-31,2138.9372705786964,Processed
2922,971,96,1,7924,7924,18,920,Other,2025-06-18,5407.097160584718,Pending
11527,3801,206,2,6328,12656,4,921,Wrong Item,2025-05-04,9230.532237587924,Pending
9716,3214,41,1,4365,4365,4,922,Late Delivery,2025-07-29,4329.97672424452,Pending
1252,416,34,1,4723,4723,25,923,Late Delivery,2025-10-25,2778.8425885582537,Pending
7700,2549,57,1,2705,2705,12,924,Damaged,2025-06-09,1920.1399834301005,Pending
1630,545,441,2,5608,11216,10,925,Other,2025-10-31,7744.73812742985,Processed
5208,1725,195,2,527,1054,4,926,Other,2025-05-29,1053.4573962959153,Pending
11603,3825,426,2,3669,7338,23,927,Late Delivery,2025-01-11,4047.981870058835,Pending
14915,4919,119,2,703,1406,9,928,Other,2025-08-15,870.8081594143802,Pending
2125,701,138,2,6011,12022,15,929,Wrong Item,2025-03-04,8321.695423360388,Pending
12867,4250,218,2,5588,11176,14,930,Damaged,2025-09-28,8413.338818804557,Pending
5258,1740,20,2,7740,15480,18,931,Other,2025-01-24,12266.759771989235,Pending
7505,2481,394,1,9264,9264,30,932,Other,2025-02-05,9208.958400304105,Pending
5696,1893,83,1,8065,8065,15,933,Other,2025-11-11,6071.432268936932,Processed
3177,1060,219,1,8550,8550,20,934,Other,2025-08-26,7485.620124958226,Pending
4772,1584,422,1,2063,2063,35,935,Other,2025-09-30,1720.6304290670741,Processed
6044,2006,445,1,2069,2069,18,936,Other,2025-04-12,1201.1256012027072,Pending
11427,3767,486,2,7644,15288,14,937,Damaged,2025-10-18,12281.605219711326,Processed
2428,799,156,2,1080,2160,3,938,Late Delivery,2025-09-26,1270.1492200068353,Pending
2619,860,461,1,9272,9272,36,939,Damaged,2025-10-17,5174.793577571343,Pending
2354,775,447,2,2645,5290,1,940,Late Delivery,2025-09-22,3785.262628552261,Pending
