order_item_id,order_id,product_id,quantity,unit_price,total_price,discount
6364,2105,340,2,6534,13068,28
6365,2105,407,1,5041,5041,7
6366,2105,172,1,8206,8206,44
6367,2106,339,1,1062,1062,12
6368,2106,423,1,9274,9274,21
6369,2107,376,1,7229,7229,18
6370,2107,477,2,4434,8868,32
6371,2107,45,2,6000,12000,41
6372,2108,411,2,683,1366,49
6373,2108,90,2,5742,11484,17
6374,2108,38,1,7964,7964,21
6375,2109,388,1,2920,2920,27
6376,2110,160,2,4753,9506,48
6377,2110,106,1,3151,3151,18
6378,2110,86,2,3922,7844,33
6379,2110,429,2,9556,19112,30
6380,2110,244,2,9563,19126,19
6381,2111,105,2,2035,4070,35
6382,2112,245,2,6825,13650,46
6383,2112,321,1,7163,7163,24
6384,2112,62,2,7260,14520,13
6385,2113,446,1,9384,9384,1
6386,2113,406,2,8666,17332,10
6387,2114,362,2,9032,18064,34
6388,2114,458,2,7231,14462,31
6389,2114,303,1,6559,6559,26
6390,2114,32,2,9159,18318,25
6391,2115,212,1,2125,2125,8
6392,2115,346,2,8830,17660,45
6393,2116,340,2,6534,13068,0
6394,2116,58,2,9175,18350,11
6395,2117,280,2,598,1196,34
6396,2117,24,2,1400,2800,38
6397,2117,105,1,2035,2035,49
6398,2117,288,2,6709,13418,12
6399,2117,294,1,2813,2813,17
6400,2118,110,1,166,166,15
6401,2118,396,1,2758,2758,2
6402,2118,231,2,6242,12484,5
6403,2118,423,2,9274,18548,13
6404,2119,183,2,2684,5368,13
6405,2119,235,2,931,1862,22
6406,2119,246,2,7060,14120,35
6407,2119,278,1,4446,4446,16
6408,2119,79,2,7778,15556,22
6409,2120,5,2,1375,2750,4
6410,2120,425,2,6302,12604,21
6411,2120,444,2,9635,19270,31
6412,2121,279,2,8933,17866,26
6413,2121,489,1,4052,4052,10
6414,2121,378,2,9971,19942,32
6415,2121,349,1,9083,9083,19
6416,2121,22,2,2507,5014,3
6417,2122,388,1,2920,2920,16
6418,2123,80,1,9998,9998,26
6419,2124,441,2,5608,11216,12
6420,2124,238,2,2253,4506,41
6421,2124,185,2,9725,19450,3
6422,2125,136,2,3041,6082,26
6423,2125,123,2,5979,11958,31
6424,2125,9,1,7261,7261,25
6425,2125,174,2,5394,10788,29
6426,2126,355,2,3972,7944,12
6427,2126,207,1,1145,1145,10
6428,2126,494,2,7434,14868,18
6429,2126,470,1,8803,8803,9
6430,2126,366,1,3411,3411,12
6431,2127,362,1,9032,9032,38
6432,2128,360,2,7936,15872,23
6433,2128,459,2,3610,7220,12
6434,2128,189,1,7671,7671,5
6435,2129,4,2,3526,7052,35
6436,2129,55,1,2603,2603,44
6437,2129,192,1,8710,8710,18
6438,2129,493,2,674,1348,9
6439,2130,27,1,4304,4304,27
6440,2130,79,2,7778,15556,7
6441,2130,16,2,6789,13578,20
6442,2131,160,1,4753,4753,19
6443,2131,346,1,8830,8830,49
6444,2132,150,1,179,179,18
6445,2132,454,2,412,824,6
6446,2132,418,1,8496,8496,46
6447,2133,292,1,9437,9437,21
6448,2134,64,2,3594,7188,47
6449,2134,43,1,2257,2257,27
6450,2135,426,1,3669,3669,46
6451,2135,142,2,4451,8902,7
6452,2136,207,2,1145,2290,44
6453,2136,120,1,458,458,33
6454,2136,97,2,2581,5162,22
6455,2137,289,1,6074,6074,37
6456,2137,232,1,4005,4005,23
6457,2137,381,2,1186,2372,3
6458,2137,139,2,6678,13356,0
6459,2138,285,1,6960,6960,46
6460,2138,71,1,1979,1979,18
6461,2139,291,2,2599,5198,25
6462,2139,44,2,7604,15208,29
6463,2140,106,1,3151,3151,9
6464,2140,57,2,2705,5410,23
6465,2141,390,2,2081,4162,9
6466,2142,183,2,2684,5368,21
6467,2142,197,2,1979,3958,49
6468,2143,274,1,514,514,29
6469,2143,431,1,3477,3477,49
6470,2143,367,1,7596,7596,27
6471,2144,16,2,6789,13578,3
6472,2144,191,1,600,600,14
6473,2145,41,2,4365,8730,9
6474,2145,28,2,3348,6696,23
6475,2146,334,2,7855,15710,32
6476,2147,438,2,9722,19444,3
6477,2147,410,2,1950,3900,21
6478,2147,98,2,8801,17602,30
6479,2148,200,2,994,1988,0
6480,2148,431,2,3477,6954,44
6481,2149,345,1,6080,6080,0
6482,2149,210,2,2955,5910,8
6483,2150,255,1,6915,6915,34
6484,2151,195,1,527,527,14
6485,2151,304,2,5702,11404,36
6486,2151,389,2,8169,16338,25
6487,2152,135,1,2784,2784,28
6488,2152,290,1,8108,8108,27
6489,2153,288,1,6709,6709,0
6490,2153,262,1,7591,7591,21
6491,2153,241,2,6358,12716,14
6492,2154,481,2,6701,13402,17
6493,2154,92,2,9153,18306,35
6494,2154,241,1,6358,6358,40
6495,2154,96,1,7924,7924,31
6496,2154,155,2,3414,6828,35
6497,2155,98,2,8801,17602,29
6498,2155,202,2,1340,2680,13
6499,2155,338,1,8558,8558,38
6500,2155,461,1,9272,9272,49
6501,2155,88,1,1892,1892,28
6502,2156,106,1,3151,3151,23
6503,2156,105,2,2035,4070,48
6504,2157,5,2,1375,2750,41
6505,2157,4,1,3526,3526,25
6506,2158,206,1,6328,6328,6
6507,2158,273,2,9304,18608,9
6508,2159,88,1,1892,1892,24
6509,2160,74,2,4264,8528,22
6510,2161,33,1,2531,2531,33
6511,2162,297,1,1490,1490,49
6512,2162,25,1,7208,7208,24
6513,2162,211,2,8936,17872,12
6514,2163,124,2,4127,8254,25
6515,2163,428,2,4566,9132,43
6516,2163,313,2,2105,4210,16
6517,2164,304,2,5702,11404,8
6518,2164,462,2,2010,4020,40
6519,2164,73,1,4792,4792,21
6520,2164,474,2,6848,13696,17
6521,2165,463,1,8313,8313,3
6522,2166,141,1,5963,5963,24
6523,2166,356,1,7623,7623,28
6524,2166,426,2,3669,7338,36
6525,2167,5,2,1375,2750,10
6526,2168,1,1,7383,7383,37
6527,2168,212,2,2125,4250,44
6528,2168,263,2,7027,14054,7
6529,2168,217,2,6416,12832,2
6530,2168,424,1,8160,8160,44
6531,2169,204,2,5332,10664,5
6532,2170,290,2,8108,16216,35
6533,2171,345,1,6080,6080,9
6534,2171,227,1,3371,3371,41
6535,2172,98,1,8801,8801,49
6536,2172,319,2,5440,10880,38
6537,2172,289,2,6074,12148,43
6538,2172,370,1,2338,2338,13
6539,2173,370,2,2338,4676,18
6540,2173,390,1,2081,2081,36
6541,2173,493,2,674,1348,0
6542,2173,384,2,2886,5772,21
6543,2174,349,2,9083,18166,44
6544,2175,309,1,5432,5432,7
6545,2175,225,2,6279,12558,4
6546,2176,259,1,4256,4256,34
6547,2176,137,2,9792,19584,19
6548,2176,226,1,6844,6844,48
6549,2177,182,1,3502,3502,19
6550,2177,235,1,931,931,27
6551,2177,455,1,6367,6367,44
6552,2177,191,1,600,600,11
6553,2177,366,2,3411,6822,49
6554,2178,335,1,3595,3595,45
6555,2178,347,2,4055,8110,33
6556,2179,447,2,2645,5290,4
6557,2180,177,2,5567,11134,38
6558,2180,429,2,9556,19112,19
6559,2180,46,1,2736,2736,24
6560,2180,408,1,1506,1506,29
6561,2181,262,1,7591,7591,20
6562,2181,319,1,5440,5440,7
6563,2181,415,1,9335,9335,33
6564,2181,158,1,3155,3155,26
6565,2181,454,1,412,412,41
6566,2182,210,2,2955,5910,7
6567,2183,325,2,4425,8850,32
6568,2183,23,1,5151,5151,20
6569,2183,409,2,3636,7272,33
6570,2183,306,1,427,427,42
6571,2184,127,2,803,1606,45
6572,2185,495,1,7826,7826,28
6573,2185,437,1,8765,8765,14
6574,2185,76,2,1796,3592,20
6575,2185,433,2,1018,2036,3
6576,2186,44,1,7604,7604,28
6577,2186,331,2,8327,16654,18
6578,2186,236,1,5507,5507,27
6579,2187,116,2,6777,13554,24
6580,2188,106,2,3151,6302,12
6581,2188,397,2,9923,19846,35
6582,2188,188,1,1340,1340,1
6583,2188,367,2,7596,15192,34
6584,2188,432,2,5619,11238,1
6585,2189,457,1,4081,4081,31
6586,2189,32,1,9159,9159,12
6587,2190,59,1,3707,3707,35
6588,2190,110,1,166,166,18
6589,2190,118,2,3022,6044,30
6590,2190,184,2,2562,5124,14
6591,2190,106,1,3151,3151,36
6592,2191,70,1,5334,5334,46
6593,2191,17,1,3755,3755,22
6594,2191,43,2,2257,4514,31
6595,2192,267,1,9802,9802,40
6596,2193,189,1,7671,7671,19
6597,2194,113,2,8499,16998,39
6598,2194,140,1,7936,7936,23
6599,2194,180,2,2762,5524,11
6600,2194,246,1,7060,7060,47
6601,2194,490,1,2663,2663,0
6602,2195,253,2,4985,9970,26
6603,2195,483,2,5769,11538,28
6604,2196,415,1,9335,9335,42
6605,2196,413,2,7682,15364,41
6606,2197,91,1,2426,2426,17
6607,2197,132,1,4597,4597,44
6608,2198,205,2,4349,8698,20
6609,2198,70,2,5334,10668,26
6610,2198,464,2,626,1252,23
6611,2198,118,2,3022,6044,38
6612,2198,275,1,4126,4126,12
6613,2199,342,2,808,1616,0
6614,2199,48,1,7171,7171,15
6615,2199,47,1,6006,6006,25
6616,2200,181,1,575,575,15
6617,2200,22,2,2507,5014,42
6618,2201,164,1,1863,1863,27
6619,2201,483,1,5769,5769,34
6620,2201,252,1,2663,2663,19
6621,2202,259,2,4256,8512,28
6622,2202,212,1,2125,2125,46
6623,2202,106,1,3151,3151,11
6624,2202,402,1,724,724,48
6625,2202,303,1,6559,6559,10
6626,2203,314,2,3186,6372,48
6627,2203,381,1,1186,1186,33
6628,2203,229,2,6873,13746,36
6629,2204,237,2,3798,7596,8
6630,2205,155,2,3414,6828,37
6631,2205,1,2,7383,14766,35
6632,2205,261,1,8358,8358,21
6633,2205,68,2,1393,2786,10
6634,2205,101,1,8481,8481,17
6635,2206,334,1,7855,7855,13
6636,2207,120,2,458,916,0
6637,2207,176,1,6822,6822,16
6638,2207,215,1,1100,1100,45
6639,2207,409,1,3636,3636,31
6640,2207,335,1,3595,3595,34
6641,2208,104,2,4304,8608,45
6642,2208,367,2,7596,15192,43
6643,2208,174,1,5394,5394,24
6644,2209,140,2,7936,15872,20
6645,2209,455,1,6367,6367,9
6646,2210,317,1,3598,3598,9
6647,2210,145,2,303,606,38
6648,2211,7,2,4344,8688,8
6649,2212,160,2,4753,9506,37
6650,2212,317,1,3598,3598,17
6651,2212,305,1,6459,6459,21
6652,2213,56,2,3520,7040,41
6653,2213,293,2,3156,6312,47
6654,2214,354,2,6624,13248,42
6655,2214,111,1,4199,4199,22
6656,2214,273,2,9304,18608,28
6657,2214,36,1,3776,3776,3
6658,2214,271,1,9332,9332,42
6659,2215,161,1,8668,8668,15
6660,2215,78,2,9614,19228,24
6661,2215,469,2,7584,15168,20
6662,2215,198,2,2082,4164,12
6663,2215,413,1,7682,7682,4
6664,2216,306,2,427,854,40
6665,2216,122,1,8570,8570,42
6666,2216,449,1,1273,1273,5
6667,2217,89,2,1967,3934,44
6668,2217,435,1,1446,1446,18
6669,2218,260,1,2313,2313,33
6670,2218,395,2,4317,8634,15
6671,2219,380,1,5037,5037,4
6672,2219,344,1,7129,7129,0
6673,2219,267,1,9802,9802,12
6674,2220,426,2,3669,7338,17
6675,2220,203,1,8865,8865,23
6676,2220,442,2,5784,11568,48
6677,2220,469,2,7584,15168,18
6678,2221,282,1,132,132,31
6679,2221,135,2,2784,5568,30
6680,2221,36,2,3776,7552,0
6681,2221,359,1,134,134,49
6682,2222,209,2,8256,16512,48
6683,2223,403,1,5297,5297,42
6684,2224,312,2,1017,2034,43
6685,2224,157,2,8682,17364,40
6686,2224,60,2,8364,16728,32
6687,2224,305,2,6459,12918,6
6688,2225,219,2,8550,17100,6
6689,2226,462,1,2010,2010,42
6690,2226,272,1,9771,9771,6
6691,2226,127,1,803,803,31
6692,2226,127,1,803,803,34
6693,2226,353,1,8490,8490,14
6694,2227,293,1,3156,3156,3
6695,2227,420,2,2612,5224,15
6696,2228,338,1,8558,8558,26
6697,2228,484,1,966,966,38
6698,2228,179,1,7886,7886,14
6699,2229,50,2,7706,15412,24
6700,2229,202,1,1340,1340,39
6701,2229,298,1,7494,7494,22
6702,2230,9,2,7261,14522,24
6703,2231,206,2,6328,12656,45
6704,2232,18,2,4166,8332,23
6705,2232,480,1,802,802,20
6706,2232,348,1,9864,9864,38
6707,2232,66,2,3514,7028,37
6708,2233,205,1,4349,4349,23
6709,2233,262,2,7591,15182,34
6710,2233,482,1,4129,4129,2
6711,2233,141,1,5963,5963,46
6712,2233,260,2,2313,4626,0
6713,2234,252,1,2663,2663,21
6714,2234,341,1,1233,1233,0
6715,2235,309,1,5432,5432,44
6716,2235,144,1,952,952,45
6717,2235,28,1,3348,3348,30
6718,2235,138,2,6011,12022,13
6719,2235,27,1,4304,4304,33
6720,2236,209,1,8256,8256,27
6721,2236,449,1,1273,1273,37
6722,2236,166,2,1767,3534,31
6723,2237,89,1,1967,1967,19
6724,2237,140,1,7936,7936,34
6725,2237,81,1,5434,5434,18
6726,2238,137,1,9792,9792,10
6727,2238,300,2,3824,7648,14
6728,2238,472,2,8141,16282,13
6729,2239,111,2,4199,8398,14
6730,2239,200,1,994,994,25
6731,2239,360,2,7936,15872,49
6732,2239,116,1,6777,6777,16
6733,2240,190,2,9154,18308,33
6734,2241,342,1,808,808,27
6735,2241,473,2,444,888,7
6736,2241,363,1,5692,5692,41
6737,2242,44,2,7604,15208,40
6738,2242,115,2,901,1802,48
6739,2242,78,1,9614,9614,22
6740,2242,138,1,6011,6011,42
6741,2242,376,2,7229,14458,33
6742,2243,279,1,8933,8933,7
6743,2243,340,2,6534,13068,12
6744,2243,19,2,9031,18062,7
6745,2244,162,1,7997,7997,42
6746,2245,500,1,8459,8459,10
6747,2246,399,1,2348,2348,10
6748,2246,108,2,1845,3690,28
6749,2246,428,1,4566,4566,9
6750,2246,469,1,7584,7584,35
6751,2246,478,2,7111,14222,40
6752,2247,231,2,6242,12484,38
6753,2247,319,2,5440,10880,43
6754,2247,217,2,6416,12832,23
6755,2247,6,2,9079,18158,25
6756,2247,233,2,7932,15864,5
6757,2248,207,1,1145,1145,16
6758,2248,54,1,5045,5045,46
6759,2249,11,2,6295,12590,26
6760,2249,85,1,7726,7726,40
6761,2250,296,1,4832,4832,45
6762,2250,457,2,4081,8162,39
6763,2250,480,2,802,1604,27
6764,2250,380,2,5037,10074,20
6765,2250,337,1,3014,3014,4
6766,2251,397,2,9923,19846,23
6767,2251,291,1,2599,2599,49
6768,2251,50,1,7706,7706,16
6769,2252,126,2,511,1022,1
6770,2252,409,1,3636,3636,38
6771,2252,313,2,2105,4210,47
6772,2252,67,2,1386,2772,43
6773,2253,296,1,4832,4832,5
6774,2253,213,2,1327,2654,8
6775,2254,254,2,8080,16160,5
6776,2255,425,1,6302,6302,32
6777,2255,161,1,8668,8668,21
6778,2255,370,1,2338,2338,19
6779,2256,211,1,8936,8936,2
6780,2257,82,2,9229,18458,48
6781,2257,444,2,9635,19270,0
6782,2258,251,2,1127,2254,19
6783,2258,72,1,4731,4731,27
6784,2258,52,2,4381,8762,39
6785,2258,178,2,885,1770,46
6786,2258,51,1,4970,4970,21
6787,2259,241,2,6358,12716,47
6788,2259,105,1,2035,2035,42
6789,2259,112,2,1365,2730,23
6790,2259,311,1,1370,1370,6
6791,2260,218,2,5588,11176,10
6792,2260,339,2,1062,2124,17
6793,2260,253,1,4985,4985,14
6794,2261,329,1,6394,6394,30
6795,2261,137,1,9792,9792,45
6796,2261,236,2,5507,11014,34
6797,2262,420,2,2612,5224,10
6798,2262,56,1,3520,3520,32
6799,2262,355,2,3972,7944,14
6800,2262,379,1,288,288,39
6801,2262,88,1,1892,1892,39
6802,2263,17,2,3755,7510,0
6803,2263,223,2,3994,7988,23
6804,2263,398,1,6975,6975,16
6805,2264,176,2,6822,13644,32
6806,2264,5,1,1375,1375,8
6807,2264,102,1,7997,7997,45
6808,2265,411,2,683,1366,19
6809,2266,315,2,5375,10750,32
6810,2267,358,1,876,876,29
6811,2267,393,2,5614,11228,12
6812,2267,112,2,1365,2730,32
6813,2267,314,2,3186,6372,26
6814,2268,226,2,6844,13688,3
6815,2269,168,1,2126,2126,19
6816,2269,358,2,876,1752,4
6817,2269,494,2,7434,14868,13
6818,2269,399,1,2348,2348,23
6819,2270,320,1,4686,4686,2
6820,2270,462,1,2010,2010,15
6821,2270,15,1,8230,8230,47
6822,2271,388,1,2920,2920,16
6823,2271,475,1,2596,2596,44
6824,2271,38,1,7964,7964,31
6825,2271,342,2,808,1616,38
6826,2271,428,1,4566,4566,3
6827,2272,118,1,3022,3022,24
6828,2273,189,2,7671,15342,47
6829,2273,15,1,8230,8230,7
6830,2273,469,1,7584,7584,44
6831,2273,57,1,2705,2705,40
6832,2274,102,1,7997,7997,20
6833,2274,479,1,4003,4003,28
6834,2274,269,1,8261,8261,37
6835,2274,172,1,8206,8206,22
6836,2275,115,2,901,1802,12
6837,2275,156,2,1080,2160,16
6838,2275,144,2,952,1904,17
6839,2275,344,2,7129,14258,8
6840,2276,387,1,9763,9763,5
6841,2276,33,1,2531,2531,21
6842,2276,22,2,2507,5014,31
6843,2276,9,1,7261,7261,3
6844,2276,51,2,4970,9940,23
6845,2277,46,2,2736,5472,22
6846,2277,194,2,8080,16160,8
6847,2277,342,1,808,808,46
6848,2277,205,1,4349,4349,35
6849,2277,206,1,6328,6328,3
6850,2278,221,1,3953,3953,7
6851,2278,164,1,1863,1863,23
6852,2278,127,1,803,803,46
6853,2278,459,1,3610,3610,6
6854,2278,33,2,2531,5062,14
6855,2279,228,1,3377,3377,18
6856,2279,399,2,2348,4696,28
6857,2279,392,1,1069,1069,28
6858,2279,416,2,1795,3590,38
6859,2279,440,2,632,1264,11
6860,2280,461,1,9272,9272,41
6861,2281,389,2,8169,16338,1
6862,2281,155,2,3414,6828,17
6863,2281,285,2,6960,13920,5
6864,2281,209,2,8256,16512,40
6865,2282,484,2,966,1932,29
6866,2282,275,2,4126,8252,45
6867,2282,70,2,5334,10668,38
6868,2283,56,2,3520,7040,42
6869,2283,80,2,9998,19996,9
6870,2283,38,1,7964,7964,22
6871,2283,494,1,7434,7434,47
6872,2283,190,1,9154,9154,15
6873,2284,391,2,7357,14714,0
6874,2284,81,2,5434,10868,7
6875,2285,278,2,4446,8892,6
6876,2285,48,2,7171,14342,26
6877,2286,492,1,2978,2978,8
6878,2286,341,1,1233,1233,37
6879,2286,145,1,303,303,10
6880,2286,148,2,5057,10114,1
6881,2286,66,2,3514,7028,17
6882,2287,81,2,5434,10868,26
6883,2287,103,1,3003,3003,33
6884,2287,221,2,3953,7906,36
6885,2287,450,1,2223,2223,7
6886,2288,36,1,3776,3776,9
6887,2288,265,1,445,445,43
6888,2288,355,2,3972,7944,38
6889,2288,282,2,132,264,28
6890,2288,361,2,1521,3042,16
6891,2289,115,2,901,1802,27
6892,2289,217,2,6416,12832,5
6893,2289,185,2,9725,19450,28
6894,2289,464,1,626,626,11
6895,2289,84,1,3374,3374,26
6896,2290,123,1,5979,5979,33
6897,2290,49,1,4975,4975,24
6898,2291,128,1,1065,1065,8
6899,2291,260,2,2313,4626,17
6900,2291,431,2,3477,6954,46
6901,2291,109,2,7744,15488,45
6902,2292,237,1,3798,3798,28
6903,2292,307,1,3734,3734,20
6904,2292,161,1,8668,8668,14
6905,2292,121,2,9357,18714,19
6906,2293,488,1,5080,5080,24
6907,2293,1,2,7383,14766,47
6908,2293,283,2,9977,19954,0
6909,2293,39,2,569,1138,32
6910,2294,338,2,8558,17116,0
6911,2294,211,1,8936,8936,40
6912,2294,255,1,6915,6915,32
6913,2294,374,1,1359,1359,48
6914,2294,74,1,4264,4264,43
6915,2295,442,2,5784,11568,1
6916,2295,412,1,2577,2577,8
6917,2295,122,2,8570,17140,24
6918,2295,447,1,2645,2645,38
6919,2296,442,1,5784,5784,37
6920,2296,476,1,1509,1509,25
6921,2296,120,1,458,458,32
6922,2296,412,1,2577,2577,38
6923,2297,348,2,9864,19728,7
6924,2297,341,2,1233,2466,26
6925,2298,238,2,2253,4506,6
6926,2298,208,2,9063,18126,28
6927,2298,312,1,1017,1017,12
6928,2299,312,1,1017,1017,18
6929,2299,154,1,2254,2254,47
6930,2299,365,2,2532,5064,20
6931,2300,498,2,5376,10752,48
6932,2301,216,1,6829,6829,40
6933,2301,355,2,3972,7944,47
6934,2301,7,1,4344,4344,10
6935,2302,417,2,5478,10956,13
6936,2302,48,2,7171,14342,6
6937,2302,172,2,8206,16412,21
6938,2302,407,1,5041,5041,24
6939,2303,206,2,6328,12656,22
6940,2303,423,2,9274,18548,5
6941,2303,496,2,816,1632,34
6942,2303,144,1,952,952,39
6943,2304,245,1,6825,6825,17
6944,2305,199,1,9352,9352,33
6945,2305,176,1,6822,6822,45
6946,2306,273,1,9304,9304,35
6947,2306,38,1,7964,7964,42
6948,2306,103,1,3003,3003,10
6949,2307,302,2,1386,2772,21
6950,2307,295,1,9489,9489,6
6951,2307,273,2,9304,18608,0
6952,2307,158,2,3155,6310,39
6953,2307,100,2,2808,5616,44
6954,2308,398,1,6975,6975,29
6955,2308,63,1,226,226,27
6956,2308,11,2,6295,12590,33
6957,2308,311,2,1370,2740,12
6958,2308,276,1,5653,5653,28
6959,2309,38,1,7964,7964,32
6960,2309,473,1,444,444,7
6961,2309,414,1,7849,7849,47
6962,2310,211,2,8936,17872,2
6963,2310,150,1,179,179,47
6964,2310,409,2,3636,7272,22
6965,2310,177,1,5567,5567,21
6966,2311,420,1,2612,2612,17
6967,2311,385,1,3416,3416,17
6968,2312,289,2,6074,12148,21
6969,2312,12,2,2033,4066,17
6970,2313,181,1,575,575,40
6971,2313,413,2,7682,15364,41
6972,2313,222,2,8997,17994,20
6973,2313,254,1,8080,8080,22
6974,2313,51,1,4970,4970,24
6975,2314,306,1,427,427,39
6976,2314,71,1,1979,1979,0
6977,2314,484,1,966,966,18
6978,2314,83,1,8065,8065,14
6979,2315,320,2,4686,9372,11
6980,2315,497,2,6071,12142,6
6981,2316,28,1,3348,3348,35
6982,2317,64,1,3594,3594,6
6983,2317,449,2,1273,2546,29
6984,2317,19,1,9031,9031,27
6985,2317,34,1,4723,4723,26
6986,2318,413,1,7682,7682,39
6987,2318,70,1,5334,5334,2
6988,2318,103,1,3003,3003,47
6989,2319,257,1,1515,1515,47
6990,2319,451,2,6416,12832,1
6991,2319,74,1,4264,4264,3
6992,2319,249,2,3076,6152,16
6993,2319,37,2,5974,11948,20
6994,2320,69,2,3379,6758,1
6995,2320,484,1,966,966,19
6996,2320,213,1,1327,1327,4
6997,2320,199,1,9352,9352,7
6998,2320,471,2,3454,6908,16
6999,2321,461,2,9272,18544,48
7000,2322,84,1,3374,3374,11
7001,2322,159,2,5798,11596,34
7002,2322,106,2,3151,6302,16
7003,2323,458,2,7231,14462,12
7004,2323,88,1,1892,1892,29
7005,2323,415,1,9335,9335,9
7006,2323,62,2,7260,14520,11
7007,2324,412,2,2577,5154,32
7008,2324,475,2,2596,5192,27
7009,2324,295,2,9489,18978,2
7010,2324,225,1,6279,6279,26
7011,2324,136,1,3041,3041,46
7012,2325,90,1,5742,5742,44
7013,2325,145,1,303,303,27
7014,2325,35,2,532,1064,27
7015,2325,422,2,2063,4126,20
7016,2325,371,1,8364,8364,32
7017,2326,73,2,4792,9584,27
7018,2326,121,1,9357,9357,37
7019,2326,89,2,1967,3934,48
7020,2326,337,1,3014,3014,46
7021,2326,107,1,4996,4996,32
7022,2327,269,1,8261,8261,14
7023,2327,439,1,8872,8872,0
7024,2328,430,1,8207,8207,42
7025,2328,483,2,5769,11538,36
7026,2328,39,1,569,569,47
7027,2329,221,1,3953,3953,20
7028,2329,234,1,3036,3036,11
7029,2329,93,1,8858,8858,9
7030,2329,90,2,5742,11484,9
7031,2329,256,2,8015,16030,24
7032,2330,9,1,7261,7261,6
7033,2331,169,2,1711,3422,38
7034,2331,271,1,9332,9332,49
7035,2331,365,2,2532,5064,19
7036,2332,432,2,5619,11238,7
7037,2332,443,2,1814,3628,45
7038,2333,218,1,5588,5588,40
7039,2334,78,1,9614,9614,1
7040,2334,314,2,3186,6372,12
7041,2334,373,1,5255,5255,23
7042,2334,61,2,6585,13170,40
7043,2334,370,2,2338,4676,7
7044,2335,337,2,3014,6028,5
7045,2335,138,1,6011,6011,21
7046,2335,239,2,2008,4016,20
7047,2336,417,1,5478,5478,10
7048,2336,463,1,8313,8313,46
7049,2336,14,2,6673,13346,28
7050,2337,21,1,9405,9405,8
7051,2337,162,2,7997,15994,28
7052,2337,160,1,4753,4753,0
7053,2338,357,1,1901,1901,31
7054,2338,87,2,5931,11862,8
7055,2338,150,2,179,358,36
7056,2338,96,2,7924,15848,18
7057,2338,412,2,2577,5154,30
7058,2339,36,2,3776,7552,29
7059,2339,166,2,1767,3534,0
7060,2340,254,2,8080,16160,6
7061,2341,216,2,6829,13658,8
7062,2342,404,1,5532,5532,10
7063,2342,496,1,816,816,12
7064,2342,420,2,2612,5224,36
7065,2343,232,2,4005,8010,41
7066,2343,239,2,2008,4016,17
7067,2343,348,1,9864,9864,5
7068,2343,421,1,1837,1837,49
7069,2344,57,2,2705,5410,20
7070,2344,19,2,9031,18062,49
7071,2344,361,2,1521,3042,6
7072,2344,275,1,4126,4126,23
7073,2345,120,2,458,916,29
7074,2346,11,2,6295,12590,29
7075,2346,421,2,1837,3674,0
7076,2346,435,2,1446,2892,39
7077,2346,434,1,7634,7634,35
7078,2346,311,2,1370,2740,19
7079,2347,402,2,724,1448,2
7080,2347,283,1,9977,9977,35
7081,2347,165,1,2804,2804,48
7082,2348,34,1,4723,4723,39
7083,2349,356,2,7623,15246,25
7084,2349,280,2,598,1196,26
7085,2350,42,2,3798,7596,41
7086,2350,348,1,9864,9864,3
7087,2350,127,1,803,803,16
7088,2351,150,1,179,179,33
7089,2352,254,2,8080,16160,6
7090,2352,217,2,6416,12832,9
7091,2352,125,2,4484,8968,28
7092,2352,410,1,1950,1950,7
7093,2353,156,2,1080,2160,37
7094,2353,211,2,8936,17872,31
7095,2354,93,2,8858,17716,32
7096,2354,207,2,1145,2290,38
7097,2354,336,1,2077,2077,30
7098,2354,460,1,8795,8795,33
7099,2355,37,2,5974,11948,37
7100,2355,455,2,6367,12734,24
7101,2355,303,2,6559,13118,23
7102,2355,192,2,8710,17420,38
7103,2356,221,2,3953,7906,32
7104,2356,38,1,7964,7964,30
7105,2357,362,1,9032,9032,13
7106,2358,63,2,226,452,37
7107,2358,335,1,3595,3595,2
7108,2358,484,1,966,966,1
7109,2358,124,1,4127,4127,48
7110,2358,177,1,5567,5567,41
7111,2359,65,1,1575,1575,2
7112,2359,171,1,4878,4878,26
7113,2359,116,1,6777,6777,9
7114,2359,125,1,4484,4484,10
7115,2360,309,1,5432,5432,12
7116,2361,420,2,2612,5224,25
7117,2361,376,2,7229,14458,6
7118,2361,236,1,5507,5507,29
7119,2362,276,1,5653,5653,29
7120,2362,274,2,514,1028,42
7121,2362,316,1,2025,2025,36
7122,2362,285,1,6960,6960,29
7123,2362,260,2,2313,4626,30
7124,2363,35,1,532,532,25
7125,2363,18,2,4166,8332,29
7126,2363,33,2,2531,5062,31
7127,2364,36,2,3776,7552,31
7128,2364,474,1,6848,6848,12
7129,2365,390,2,2081,4162,2
7130,2365,293,1,3156,3156,6
7131,2365,239,2,2008,4016,3
7132,2366,153,1,6657,6657,26
7133,2366,11,1,6295,6295,2
7134,2366,475,1,2596,2596,22
7135,2367,138,1,6011,6011,25
7136,2367,436,1,9749,9749,27
7137,2368,404,2,5532,11064,5
7138,2368,405,1,7803,7803,27
7139,2368,331,2,8327,16654,37
7140,2369,21,2,9405,18810,6
7141,2370,224,1,6082,6082,26
7142,2370,228,2,3377,6754,39
7143,2370,11,1,6295,6295,18
7144,2370,306,2,427,854,25
7145,2371,110,2,166,332,27
7146,2372,409,2,3636,7272,19
